day accuracy efficiency purity fom query_id
342 0.685676860295229 0.13988393035821492 0.2435540069686411 0.013557801902439298 696876
343 0.6854091092301491 0.13868320992595556 0.24205378973105135 0.013342699497249371 125127
344 0.6863001965032499 0.13988393035821492 0.24466223311165558 0.013631516425539138 413739
345 0.687040209614028 0.137282369421653 0.24360795454545456 0.013309172614931308 717332
346 0.6886873267825648 0.13788272963778267 0.2470419505198996 0.013592960469370762 807215
347 0.6872102398709937 0.13788272963778267 0.24449964513839603 0.013425833906222762 617922
348 0.6869928942196241 0.137282369421653 0.24360795454545456 0.013309172614931308 284766
349 0.6852635823001714 0.1355084067253803 0.23896929050476526 0.012839634898961857 79793
350 0.6853485207398821 0.13650920736589273 0.24005631819781767 0.013004508929115635 688356
351 0.6864415322580645 0.13590872698158526 0.2413793103448276 0.01303234368316571 819595
352 0.6868793790009577 0.13530824659727783 0.2416011436740529 0.012988976810531072 5754
353 0.6866619618913197 0.13530824659727783 0.2412562455389008 0.012966880450774003 700026
354 0.6875031506780259 0.13250600480384309 0.24011606819006165 0.012626885731991378 809464
355 0.686277475297439 0.13413413413413414 0.2394567548248749 0.01274027074991067 601209
356 0.6867154020670532 0.13333333333333333 0.23948220064724918 0.012665810868635002 732763
357 0.687254209942523 0.13253253253253253 0.23968139029688632 0.0126022028923494 898202
358 0.6876418091060355 0.13393393393393394 0.2416907514450867 0.01286273353456816 636257
359 0.6873739411052844 0.13413413413413414 0.24144144144144145 0.012866123102343575 79311
360 0.6879632897987998 0.13673673673673672 0.24489064180709932 0.013339693071160005 252118
361 0.6875945537065052 0.13496195434521427 0.24253328535444404 0.013015360885487826 876302
362 0.687881385849009 0.1367641169403284 0.24471515585811537 0.013330939327849907 728388
363 0.6880169457333064 0.1357629154985983 0.24406047516198703 0.013191065736321249 832384
364 0.6874464114591214 0.13516219463356027 0.24254401724757457 0.013035359533883868 169735
365 0.6877837183496419 0.1367915081113559 0.24453992123165055 0.013322201631264234 648389
366 0.6882219419924338 0.13759262968155417 0.24606017191977078 0.013499876691120781 309255
367 0.6870964487489911 0.13498898457840977 0.2417503586800574 0.012967869955223515 820243
368 0.6877869141905867 0.13438814340076108 0.24241329479768786 0.012952376360515752 299558
369 0.688527898294824 0.13458842379331062 0.24392014519056263 0.013067970060555519 402879
370 0.688713990212401 0.1360176282051282 0.2454808387563268 0.013307776592403751 591714
371 0.6885973763874874 0.1360176282051282 0.24530346820809248 0.013296281248384978 219710
372 0.6881275543670216 0.13381410256410256 0.2424682395644283 0.012900536948018546 882294
373 0.6885659501463316 0.13581730769230768 0.24511930585683298 0.01326478458879064 92163
374 0.6890548518948377 0.1330128205128205 0.2434017595307918 0.012882221823295336 171052
375 0.6880803391199031 0.13524343818873974 0.24368231046931407 0.013116281720890709 886132
376 0.688115064345193 0.13524343818873974 0.2437703141928494 0.013121937728532316 1537
377 0.68774603815484 0.1330394710478862 0.2411038489469862 0.012739862817392044 76533
378 0.6881845253116641 0.1334401923462232 0.24226991633321207 0.012851940434213255 556340
379 0.6892287502523723 0.13143658585453816 0.24224519940915806 0.012657428115175725 830505
380 0.688657816364646 0.13143658585453816 0.24126517101875689 0.012596406182699348 109285
381 0.689449772841999 0.13143658585453816 0.24269330373658898 0.012685361235924238 99228
382 0.6900398808622343 0.13163694650370666 0.24396583735610844 0.01278425334115821 462679
383 0.690074717285945 0.13226452905811623 0.24453501296776584 0.012881007699329603 259614
384 0.6907154036451759 0.13026052104208416 0.24381095273818454 0.012640988157264063 421789
385 0.691053216197112 0.131062124248497 0.2452193475815523 0.012806608286047667 347504
386 0.690734662963898 0.13086172344689379 0.24447772369898915 0.01274082382746707 256178
387 0.6912744900020198 0.13026052104208416 0.2449133383571967 0.01270929730972001 817842
388 0.6914608897641772 0.13086172344689379 0.24585843373493976 0.012826884630864852 370921
389 0.6923038076961923 0.1284569138276553 0.2451242829827916 0.01254622608007421 383026
390 0.6924902782687743 0.12645290581162325 0.24353531455036664 0.01225491991508743 654664
391 0.6918686868686869 0.1278813389456805 0.24369747899159663 0.012403206787373696 694561
392 0.6917521086923581 0.12710505212510023 0.2426329889016456 0.012263674181603037 356419
393 0.6915850085867259 0.12750601443464316 0.24274809160305344 0.01230932379787994 35256
394 0.6927312219023084 0.1281074578989575 0.24548597771801767 0.01253417020325124 51236
395 0.6921095170741564 0.12690457097032878 0.2431809450633884 0.01227733355100384 224642
396 0.6923970699671634 0.12570168404170007 0.2425531914893617 0.012123512674072598 78925
397 0.6928867333535415 0.12570168404170007 0.24349514563106797 0.012179718110670059 787722
398 0.6931238316576568 0.1265036086607859 0.2447633824670287 0.012333710918565497 559999
399 0.6929062247372676 0.12530072173215717 0.24319066147859922 0.012122747845603443 78522
400 0.6930928199686727 0.12590216519647154 0.24416796267496113 0.012239405533031598 22512
401 0.6931783729156139 0.12449879711307137 0.24295774647887325 0.012031396359666562 248706
402 0.693466067006923 0.12590216519647154 0.24492979719188768 0.012285046572931032 700398
403 0.6948655750960178 0.12550120288692862 0.24723538704581358 0.012383945934302856 756370
404 0.6939910041946733 0.12409783480352847 0.24418145956607495 0.012064796567203412 65634
405 0.6941271606186192 0.12429831595829992 0.244672454617206 0.012113322209076698 635603
406 0.6939600707606772 0.12570168404170007 0.2457859662877303 0.012316761352421622 722444
407 0.6935402345329559 0.12550120288692862 0.24481814626515447 0.012239251130583785 775601
408 0.6936763888186827 0.12512532584720273 0.24460995687965503 0.012190195679727478 361512
409 0.6938631078758467 0.124724283136154 0.24459300039323634 0.012150118106607329 255671
410 0.6935948637581517 0.1253258472027271 0.2447141738449491 0.012215947364582725 130051
411 0.6939838220424671 0.12432324042510527 0.2444794952681388 0.012104335594152839 644775
412 0.693361646190404 0.124724283136154 0.24373040752351097 0.01209895572531001 427463
413 0.6932955809485287 0.12414761331728841 0.24293563579277866 0.011996155579675542 383804
414 0.6942407847499621 0.12515042117930206 0.24576604962583695 0.012261557986478957 71965
415 0.6945287216828478 0.12434817488969113 0.24554455445544554 0.012169829270972139 804398
416 0.6944121365360303 0.12414761331728841 0.24514851485148514 0.012126774916111966 65594
417 0.6937898250227571 0.12314480545527477 0.24297586070439256 0.0119016072012496 119232
418 0.6947352450311031 0.12274368231046931 0.24440894568690097 0.011946427095102928 875656
419 0.6966417155573539 0.1197352587244284 0.24507389162561577 0.011691519374956452 23771
420 0.6964746345657782 0.11893301243481749 0.2439325380501851 0.011548596098550315 269358
421 0.6966110268082953 0.11933413557962294 0.24465460526315788 0.011628531062868597 61153
422 0.696848601345541 0.11953469715202567 0.2453684643886373 0.011688708696079951 716506
423 0.6975414811817078 0.12076228686058174 0.24794069192751236 0.011957055376656285 342436
424 0.6964132139424293 0.12018459069020866 0.24498977505112474 0.011730580059220301 701680
425 0.6954872002428413 0.11900461569335742 0.24184339314845024 0.011437558688194642 101774
426 0.6956741715153049 0.11860325105358217 0.2418166939443535 0.011397483150027166 793278
427 0.6959623557984214 0.11980734497290789 0.2436734693877551 0.01161874349396134 263155
428 0.695693973587006 0.12123645122440786 0.24453441295546557 0.011806968161809473 456442
429 0.6955267685456937 0.1202328382175833 0.24319935038570847 0.011632930074678145 131232
430 0.6957643843935023 0.11782416700120434 0.24116680361544782 0.011286355422602307 189248
431 0.696255060728745 0.11782416700120434 0.24216171617161716 0.011341880293490808 375824
432 0.6969482261248039 0.1188277800080289 0.24462809917355371 0.011577690218030465 652406
433 0.6971859499949388 0.11762344439983942 0.24386183936745734 0.011417481931142271 531357
434 0.6967657032950346 0.11682055399437977 0.2421972534332085 0.011247239441642519 657913
435 0.6974589997975299 0.11501405058209554 0.24167018135807677 0.011044587059416917 758907
436 0.6968362439888636 0.11441188277800081 0.23979806478754734 0.010885457049484303 740745
437 0.6973271236205325 0.11501405058209554 0.24146649810366624 0.011033492547051858 190309
438 0.6971092998531868 0.11380971497390606 0.2397463002114165 0.010825383054890914 307714
439 0.6971445929526124 0.11340826977117624 0.23940677966101695 0.010769020574910013 830997
440 0.6978380841476381 0.11360899237254114 0.24105621805792163 0.010876638985598493 267556
441 0.6977215189873418 0.11421116017663589 0.24151103565365026 0.01095887860716793 369133
442 0.6979593903488784 0.11340826977117624 0.24114383269312847 0.010862124499188773 540055
443 0.6980453716832085 0.11421116017663589 0.24223073648361004 0.010997825374937523 812657
444 0.6987896895730997 0.11601766358892011 0.2457482993197279 0.011365798229558613 464723
445 0.6979135014686518 0.11661983139301485 0.24463157894736842 0.011362757343508573 436587
446 0.697948847809572 0.11461260537936571 0.2425658453695837 0.011054695552638147 642289
447 0.699604943273906 0.11360899237254114 0.2449156209433146 0.011084759469549782 642523
448 0.6998936331864458 0.11323027504517165 0.24500434404865334 0.011052591748957565 519131
449 0.6996758180528821 0.11262798634812286 0.24391304347826087 0.010935323700466758 551696
450 0.6992047008763487 0.11244979919678715 0.24263431542461006 0.010849739412508753 788376
451 0.698936170212766 0.11285140562248996 0.24255502805351747 0.010884244029490193 298344
452 0.6997314960231015 0.11244979919678715 0.24379625598606877 0.010911780895893399 201819
453 0.6998176107001722 0.11124497991967872 0.24266316250547526 0.010735014609911515 671273
454 0.6993464052287581 0.11367744527013457 0.24428139835994822 0.011057129063910666 684954
455 0.6994325091203891 0.11307491464149427 0.24382849718492855 0.010974172891425835 875355
456 0.6989612363820623 0.11169144234632382 0.24121475054229935 0.010701437522756513 256957
457 0.699503395155569 0.11128967456809964 0.24192139737991267 0.01070018738471489 887204
458 0.7000456088785284 0.11189232623543592 0.2437636761487965 0.01085595291989859 89947
459 0.6993715791607541 0.11108879067898754 0.24148471615720524 0.010657894039812649 414579
460 0.6994577061476864 0.1122940940136601 0.24304347826086956 0.0108565199850633 413263
461 0.6998986315255955 0.11352220212979706 0.24522569444444445 0.011093055033437452 833530
462 0.700491662020376 0.11352220212979706 0.24650959860383945 0.011162555552268593 263410
463 0.7002737226277372 0.11070926260799678 0.2429453262786596 0.010698141651526872 110893
464 0.7002585289197546 0.11193729903536978 0.24419114423498467 0.010883064332815669 868637
465 0.6995843049782013 0.11376884422110553 0.24470384781668827 0.011088886831263255 14248
466 0.6992648922686946 0.11316582914572865 0.24340683095546908 0.010960323724246556 823012
467 0.6995538430338674 0.11316582914572865 0.24403987863025575 0.010994367870413326 711883
468 0.6995386097449678 0.11236180904522614 0.24314919530230536 0.010868705875805747 223770
469 0.7005374708447419 0.11336683417085427 0.24639580602883354 0.011141121183544486 414116
470 0.699812382739212 0.11419380780056293 0.24567474048442905 0.01118311772943444 844701
471 0.7003042596348884 0.11479694410936872 0.2474003466204506 0.011336744221108532 14296
472 0.6993255236066738 0.11341242710637442 0.24373379429559205 0.011001824714137458 730685
473 0.7003245765290598 0.1162510056315366 0.24881618596642274 0.01155910566919459 198147
474 0.7001065070751128 0.11604987932421561 0.24817204301075269 0.011503312209254837 821405
475 0.6998376952728749 0.11484312148028962 0.2463330457290768 0.011282763655410423 253644
476 0.6995688562008623 0.11464199517296862 0.24558380008616976 0.011222039712964472 474908
477 0.6995536167190829 0.11687789177227922 0.24786689419795221 0.011568322848329511 528093
478 0.6997920154212955 0.11526855763427882 0.24666379681446404 0.011342758633769837 365743
479 0.6998782467532467 0.11506739086702877 0.24665804225959465 0.011322647097185697 281735
480 0.7001674192075491 0.11408450704225352 0.24609375 0.011195208634987495 231858
481 0.7003044140030441 0.11327967806841047 0.24552987352812908 0.011085774161744324 92437
482 0.6997310873205135 0.1143087140269672 0.24535637149028078 0.011177026952542154 399497
483 0.6992084432717678 0.11330247534715235 0.24319654427645787 0.010962243275553663 554317
484 0.6987364895722332 0.11473429951690821 0.2436938862761864 0.01112787999398293 282292
485 0.6980615041104232 0.11475739883229313 0.24224394390140247 0.011051143323941052 236737
486 0.6972849530575996 0.11395208375276827 0.23983050847457626 0.010843456523884807 400018
487 0.6990458790093382 0.11516005637205556 0.24475823705605476 0.011227467571981556 143842
488 0.6982185453991778 0.11516005637205556 0.2430939226519337 0.011136357099715263 404419
489 0.6978479342198761 0.11455607006241192 0.24171622769753612 0.011003106661970356 203782
490 0.6981371503984569 0.11536138514193678 0.2432088285229202 0.011162119838961461 822825
491 0.6986802030456852 0.11576404268169921 0.24478501489995744 0.011287828479222833 291513
492 0.6991725468297884 0.11576404268169921 0.24583155194527576 0.011345547049936433 431168
493 0.6982942430703625 0.11334809744312463 0.24142367066895368 0.010871376296504115 22675
494 0.6982789257247296 0.11495872760217435 0.24318568994889267 0.011121896553853195 713887
495 0.6983143785540211 0.11536138514193678 0.2437260740110591 0.011190464480502755 530768
496 0.698959126681899 0.11558598469593234 0.24519436138402392 0.011292996632419602 436855
497 0.6987915101046004 0.11601208459214502 0.24521072796934865 0.01133553192961417 838744
498 0.6990808916874016 0.11500503524672709 0.24474924989284183 0.011211861896172301 240314
499 0.6986085720089377 0.11540785498489425 0.2442455242966752 0.011223472658917925 868329
500 0.6991518968056473 0.11460221550855992 0.2445208422862054 0.01116013359992651 221724
501 0.6989842559674961 0.11339375629405841 0.24288179465056084 0.010954132600129528 431653
502 0.6985118594138859 0.11462530217566479 0.24316239316239316 0.011088370781698957 38609
503 0.6986489232019504 0.11464839814628248 0.24337040205303678 0.011101929636697537 109932
504 0.6995987199674912 0.11384243401168648 0.2444829078321073 0.011084090163123016 133469
505 0.699583460327136 0.11384243401168648 0.2444829078321073 0.011084090163123016 572720
506 0.6998221996443993 0.1150513802135805 0.2463330457290768 0.011303224036812538 596504
507 0.699095712253607 0.11303646987709047 0.2426470588235294 0.010907027795157852 829258
508 0.6981151247269217 0.11223050574249446 0.23977615152819629 0.01067675349249691 10007
509 0.6980489787623209 0.11225312374042724 0.23956989247311827 0.010667973029076605 102746
510 0.6982368782074082 0.1120515920999597 0.2397585166019836 0.010658799864427304 249308
511 0.6971036585365854 0.11368675670227776 0.23918575063613232 0.010783607598399707 250753
512 0.6976472381726714 0.11388832896593429 0.24052788420604512 0.010874920714171519 128031
513 0.6982416912287834 0.11187260632936907 0.2395338800172637 0.010629908665091566 514571
514 0.6987345631956091 0.11126788953839951 0.23989569752281617 0.01059145973878195 601255
515 0.6987192518804635 0.11146946180205604 0.24012158054711247 0.010622542198265894 724477
516 0.6989580686149937 0.11350806451612903 0.24277705907718844 0.010959533583018462 795858
517 0.6986886245806648 0.11393426093970559 0.2425933877200515 0.010990755921279436 751947
518 0.6992832816550603 0.11554748941318814 0.2456065152164595 0.011311927461772904 777510
519 0.6997254981699877 0.11617587736990723 0.2471042471042471 0.01145648097330364 192424
520 0.6993035432870723 0.11516740621218233 0.24516960068699012 0.01125074233484279 348560
521 0.6985256736146416 0.1145623235175474 0.24294268605645852 0.01107033000305664 388189
522 0.6990696019116376 0.11476401774909238 0.24431086303134392 0.011164425730763133 208188
523 0.6992068334350213 0.11335215812827754 0.2430795847750865 0.010960755827269781 145113
524 0.6985305333807902 0.11317329029655034 0.24139414802065404 0.01085302835151534 115176
525 0.6984135055425608 0.11155941093403268 0.23939393939393938 0.010592780605515122 462729
526 0.7000254258835494 0.11115594109340327 0.2423043095866315 0.010707504115815595 861445
527 0.700213588283157 0.11176114585434739 0.24340949033391915 0.010824418671907072 332570
528 0.6999440573666277 0.11198547215496368 0.24299474605954466 0.010824092136190325 695641
529 0.6996236395076798 0.11016949152542373 0.24031690140845072 0.010508829904416728 376314
530 0.7002187070850923 0.11077481840193705 0.24227714033539277 0.01066936408818657 390619
531 0.6999491353001017 0.1115819209039548 0.24265028521281265 0.010766847366931951 269717
532 0.6997304033775879 0.11138014527845036 0.24199912319158265 0.010712988359244571 741664
533 0.700020347949944 0.1115819209039548 0.24286341677646026 0.010778131399106902 493217
534 0.6991911278424988 0.11059535822401614 0.23992994746059546 0.010529231463995977 618899
535 0.6998880748880749 0.1112008072653885 0.242091388400703 0.010700601607270183 741447
536 0.7006868481302467 0.11079717457114026 0.24335106382978725 0.010727980394983423 642122
537 0.7010277806044571 0.11081953976584578 0.244 0.0107643183530519 182134
538 0.700147560168931 0.11122325393621316 0.2426243945398503 0.01073087251249404 233912
539 0.7006411561164259 0.11203068227694792 0.24460114587924195 0.010913994850571545 792460
540 0.6998117144165691 0.10922673127397536 0.2395925597874225 0.010381528745470955 31390
541 0.6994402035623409 0.11023622047244094 0.24 0.010498687664041995 620170
542 0.7002391979235585 0.10781344639612356 0.2389261744966443 0.01021330146807344 369767
543 0.7003766286644951 0.10841913991520291 0.23994638069705093 0.010322886194053894 679825
544 0.7002595816155138 0.10761154855643044 0.23879928315412186 0.010187736302056383 547686
545 0.7007533340120127 0.10801534423581667 0.2403414195867026 0.010304602205093067 856937
546 0.7005344871468567 0.10841913991520291 0.2403760071620412 0.010344896612378102 335137
547 0.7006210547749949 0.10882293559458914 0.24105545617173524 0.010418394722110754 123197
548 0.7006058137758998 0.10801534423581667 0.24012567324955117 0.010293589092654421 536085
549 0.7000814580999898 0.10781344639612356 0.23881932021466906 0.010207868860909571 1362
550 0.7011353800722977 0.11003432263274783 0.24362986142154672 0.010668689883445574 534663
551 0.7018329938900204 0.10983242479305472 0.24493471409275103 0.010717280553797627 504726
552 0.7007994297061969 0.10740965071673733 0.2399639152007217 0.010227659599302713 806811
553 0.7007332722273144 0.10844103392568659 0.24091520861372812 0.010374636596845484 134501
554 0.7011763507664104 0.10924878836833603 0.24281867145421904 0.010550445288695072 157779
555 0.7008046445304542 0.11068471015956373 0.24355555555555555 0.010727842442065956 802928
556 0.7004329004329004 0.1103030303030303 0.2422360248447205 0.010621773288439955 413506
557 0.700774167260874 0.11050505050505051 0.2432192085371276 0.010692775982002942 648299
558 0.7013701421076759 0.1098989898989899 0.24383684446436577 0.01066637832382703 517470
559 0.7018643031784841 0.10868686868686869 0.24354911724762335 0.010533874140431517 889831
560 0.7019000560338241 0.10891089108910891 0.24378109452736318 0.010567591412606608 380491
561 0.7016301579215487 0.11012325722368155 0.24461400359066426 0.01072884790613272 762
562 0.7019206276427734 0.10931501313396645 0.24435411020776873 0.010636586709617958 449217
563 0.7017525983289179 0.10951707415639524 0.24425416854438936 0.010651041484436788 67719
564 0.7016355021144342 0.10974130962004851 0.24415467625899281 0.010667656842765189 563782
565 0.7011617242433507 0.1095392077607114 0.2429403854773644 0.010584819148922371 866611
566 0.7011464968152866 0.10893290218270008 0.24224719101123596 0.01049041169849479 431082
567 0.701182225845903 0.1093371059013743 0.24281867145421904 0.010558974347133791 83632
568 0.7009631554808133 0.10855063674954518 0.24134831460674158 0.010407372243261163 859966
569 0.700234430741005 0.10998786898503841 0.24134871339840283 0.010545188707765402 566224
570 0.7013913663931503 0.10938131823695917 0.24314606741573033 0.010580241939244575 755565
571 0.7013761467889909 0.10816821674080064 0.24175327609579755 0.010391451958399774 112492
572 0.7014628676283194 0.10857258390618682 0.24243792325056435 0.010465531782018008 423039
573 0.7000713630339485 0.1061463809138698 0.23669972948602344 0.009944120267626989 15230
574 0.7008207167252893 0.10816821674080064 0.24066576698155645 0.010335773523187774 81818
575 0.7018760195758564 0.10735948241002831 0.24202370100273474 0.010327515427486418 514461
576 0.7016568952332398 0.10837040032349374 0.2427536231884058 0.010462272077340172 840198
577 0.701233812582849 0.1087747674888799 0.24234234234234234 0.010480090420669302 633074
578 0.702034364962015 0.10776384957541447 0.24293527803099363 0.010413004319016664 856196
579 0.7011523557005914 0.10735948241002831 0.2405980969642048 0.010255061190812202 79151
580 0.7023099281015757 0.10837040032349374 0.24430264357338194 0.010542020793719173 59228
581 0.7007139214686384 0.10980788675429727 0.24241071428571428 0.010583188233507883 673819
582 0.7010556377173747 0.1102123356926188 0.24362986142154672 0.01068594964463214 286204
583 0.7013973888208894 0.10983009708737865 0.24382577458464302 0.010659113980061948 522915
584 0.7014841638190442 0.10924539753186324 0.24324324324324326 0.010572135245019024 563843
585 0.7010098949301234 0.10843617236496055 0.24133273300315172 0.010395597994566061 389287
586 0.7010456516194848 0.10985231640704025 0.2430617726051925 0.01062140452439866 757262
587 0.7004692919812283 0.1094698502630514 0.24130240856378235 0.010493123492613539 19302
588 0.70116818854257 0.11030155838899008 0.24362986142154672 0.010694600484255398 720834
589 0.7005917763493521 0.10910931174089068 0.24094769780956637 0.01044024836292208 368957
590 0.7002703943676343 0.11115610447459 0.24249116607773852 0.010717369398761839 613164
591 0.7 0.11075116420328002 0.24150110375275938 0.010626361483808836 272878
592 0.700188785142099 0.10994128366066006 0.24101198402130491 0.010523200604219709 19289
593 0.6998673334013675 0.10955852571891454 0.2398049645390071 0.01042405248222525 738566
594 0.6999030463846507 0.10976103685702714 0.24014178112538767 0.010460784592317338 793222
595 0.69912226985099 0.10955852571891454 0.23832599118942732 0.010347619136510609 416031
596 0.7001275835672366 0.11036857027136493 0.24136403897254208 0.010582489584428902 24975
597 0.7004695314892314 0.11016605913325232 0.2418852823477101 0.010590269688724027 856960
598 0.7003521665901087 0.10692588092345079 0.23794502027940514 0.010079783097229426 275629
599 0.7005920783993467 0.10834345889023897 0.24012567324955117 0.010324857589290673 615156
600 0.700678883160635 0.10854597002835156 0.24057450628366248 0.010367184592871781 303
601 0.7013272077590608 0.10793843661401377 0.2412856496152105 0.010345475043206138 196846
602 0.7012098626780335 0.10775774762001215 0.2407239819004525 0.010299518816716936 102293
603 0.7017561772513784 0.10836540409155357 0.24263038548752835 0.010455453776191373 18013
604 0.7020983305253484 0.1081628519343731 0.24316939890710382 0.010463580241477397 292196
605 0.7020831205963444 0.10818476499189628 0.24305871643149748 0.010460015300683072 83952
606 0.7018636711769212 0.108387358184765 0.24285065819337268 0.010468899914939388 289818
607 0.7014399509803921 0.10757698541329011 0.2410349523377213 0.010298067289427988 754001
608 0.7018842873921258 0.11000810372771475 0.2448151487826871 0.010728160977756664 379468
609 0.701869063425595 0.10818476499189628 0.24272727272727274 0.010442997922211246 857219
610 0.7017516980746642 0.10899513776337115 0.24343891402714932 0.010558045393715102 539771
611 0.7016343207354443 0.10798217179902755 0.24205267938237965 0.010388898478137487 741241
612 0.7025895091679861 0.10575364667747164 0.24155483572420175 0.010149550205118624 46914
613 0.7026253958524875 0.10516717325227963 0.2408352668213457 0.010057446640488875 453074
614 0.7036828931909894 0.10699088145896657 0.24535315985130113 0.010461330631543399 494205
615 0.703259092766653 0.10800405268490375 0.2456221198156682 0.01057423954464616 593501
616 0.7029885057471265 0.10476190476190476 0.24125058329444704 0.01003927799108522 419244
617 0.7037396546439154 0.10620186461289015 0.24451703219785348 0.010341902445113255 639384
618 0.7031625197976805 0.10622339347253193 0.2431554524361949 0.010275255340521827 396017
619 0.7038115675454731 0.10541252787350497 0.2436738519212746 0.010222774057109769 472698
620 0.7036431454703388 0.10541252787350497 0.24333177351427235 0.01020564410616693 419846
621 0.7036280020439448 0.10723697547131562 0.24547563805104408 0.010491651567287954 874468
622 0.7036128570698554 0.1056152442732617 0.24357176250584386 0.010237310189091972 466026
623 0.7037510220768601 0.10541252787350497 0.2436738519212746 0.010222774057109769 831073
624 0.7025604333827362 0.10563665855636659 0.2412037037037037 0.010120761145249539 414460
625 0.7037207400592865 0.1076860677347394 0.24606116774791473 0.010565650769982747 12940
626 0.7037055967288526 0.10788886635570878 0.2462962962962963 0.010597650831099903 311943
627 0.7032304232263341 0.10788886635570878 0.24527431996311663 0.010545081187072767 225175
628 0.7048509942237898 0.10870006083958629 0.24988344988344988 0.010863925528625442 816927
629 0.7039668745527042 0.10849726221861691 0.24768518518518517 0.010729396541027735 459834
630 0.7036961300547007 0.10930845670249442 0.24804417855499308 0.010828387826253354 756923
631 0.7034764826175869 0.10849726221861691 0.24665744582757032 0.010676114638028334 420069
632 0.7037169589447313 0.10788886635570878 0.24652455977757182 0.010609404233130698 230730
633 0.7038040699458022 0.1077079107505071 0.24640371229698377 0.010585397114291925 535012
634 0.7034821291609142 0.10608519269776877 0.24382284382284383 0.010295519721828366 655103
635 0.7028022090407037 0.10446247464503043 0.2404295051353875 0.009970010089360763 441499
636 0.7031961135259525 0.1052738336713996 0.242296918767507 0.010140519613113658 645849
637 0.7034366370052163 0.10608519269776877 0.24382284382284383 0.010295519721828366 33759
638 0.7028588963330435 0.10509231081355244 0.24126688402421984 0.010071751526627228 370853
639 0.703610883797054 0.10448366808683303 0.24223894637817497 0.010061534978444094 593809
640 0.7033911308884456 0.10488942990464598 0.2422680412371134 0.010102055749013033 546570
641 0.7031202046035806 0.10428078717792656 0.24097515236755743 0.009979580079957969 517504
642 0.7038723208348253 0.10590383444917834 0.24461105904404873 0.010317618809718382 877954
643 0.7033967669326785 0.1061067153580848 0.24382284382284383 0.010297608486227195 66732
644 0.7027676881362869 0.10488942990464598 0.24102564102564103 0.01004033239413108 894543
645 0.7023943517855316 0.10428078717792656 0.23951537744641194 0.009907638559973059 202021
646 0.7022256331542595 0.1038961038961039 0.2385834109972041 0.009825416548726486 602669
647 0.702312730249693 0.10328733766233766 0.2380729653882133 0.009743004979638597 21375
648 0.7021951593921097 0.10328733766233766 0.23785046728971962 0.009732183426532742 732434
649 0.7032033568723774 0.1038961038961039 0.24082784571966134 0.009935525811506387 825847
650 0.7029322961977381 0.10572240259740259 0.2424383434155421 0.010190818085707078 544858
651 0.7033265097236439 0.10430194805194805 0.24165491302303715 0.01001516930668808 453221
652 0.7034648651415119 0.10470779220779221 0.2424812030075188 0.01009514588550463 317170
653 0.7037055993448664 0.10430194805194805 0.24256724870221802 0.010060274216307242 291699
654 0.7036904335363668 0.1038961038961039 0.242080378250591 0.009997144370382483 671920
655 0.7032145782145782 0.10227272727272728 0.23908918406072105 0.009696285655653602 726980
656 0.7031993857179422 0.10125811688311688 0.23784556720686367 0.009540747795444737 325898
657 0.7031329988737586 0.1020698051948052 0.2387280493592786 0.009659663596046475 450845
658 0.7036297547739723 0.1010551948051948 0.23862002874940105 0.009558497058497059 260397
659 0.7044849477780053 0.10044642857142858 0.23982558139534885 0.009558051161641127 587808
660 0.7055450309763965 0.10166396103896104 0.24379562043795622 0.009865125795180995 732586
661 0.7045058883768561 0.10127866856099046 0.24083011583011582 0.009685330703705296 641621
662 0.7050028163244406 0.09945199918814694 0.23972602739726026 0.009458749922785715 458907
663 0.7042195821384678 0.09926918392204628 0.23760932944606414 0.009342307724765327 145061
664 0.7047677574640242 0.10069021518473406 0.24065987384764678 0.0096209490910476 747808
665 0.7048550650414831 0.1000812017864393 0.24013638577691185 0.009537991973847783 541256
666 0.7050960307298335 0.09845716605765327 0.23868110236220472 0.00931559218454191 704190
667 0.7043638598647818 0.10050761421319797 0.23947750362844702 0.009547355408853002 634315
668 0.7049121548942273 0.10073111291632819 0.24089363768819816 0.009635994601060517 538579
669 0.7052556090564491 0.10093419983753046 0.24196689386562803 0.009706713877564365 824602
670 0.7054966446391066 0.10075157424334755 0.2421875 0.009699685719080045 716325
671 0.7052254098360655 0.10095470241722528 0.24184914841849148 0.00970305300741848 509601
672 0.7051590757723244 0.10138155221454694 0.24211547792333818 0.009756874552566812 528930
673 0.7048365611230659 0.10158472165786266 0.2416626389560174 0.009754630464553741 311090
674 0.7045140134241943 0.10077204388459976 0.23996129656507015 0.009595495059850542 611146
675 0.7050112728018036 0.10097521332791548 0.2413793103448276 0.009682554702676826 21528
676 0.7049449141685883 0.10077204388459976 0.24101068999028183 0.009645490885133438 627011
677 0.7050322845136825 0.10140215403373298 0.24188075618031993 0.00974757751162257 338717
678 0.7053759032439911 0.10201178622231254 0.2434529582929195 0.009882268754071959 324795
679 0.7046432964329643 0.1016053647632595 0.2413127413127413 0.00973977806396276 309005
680 0.7049356773102352 0.10099573257467995 0.2412621359223301 0.009678919994141137 765931
681 0.7048180420297283 0.10038610038610038 0.24027237354085604 0.009573500693191812 424223
682 0.7053154954123738 0.1008130081300813 0.24183325207215992 0.00968867506927346 266163
683 0.7048390403936846 0.10020325203252033 0.2400194741966894 0.009544088727208756 759710
