# ID train/target Class
DES_SN161829 target 0
DES_SN018089 target 32
DES_SN100803 target 33
DES_SN645990 target 22
DES_SN325730 target 35
DES_SN800283 target 44
DES_SN065573 target 17
DES_SN855064 target 27
DES_SN519890 target 36
DES_SN465063 target 3
DES_SN544122 target 32
DES_SN524058 target 3
DES_SN271341 target 25
DES_SN815740 target 30
DES_SN453652 target 24
DES_SN271673 target 0
DES_SN203252 target 24
DES_SN752303 target 20
DES_SN265179 target 0
DES_SN721956 target 43
DES_SN430772 target 20
DES_SN469263 target 27
DES_SN868742 target 42
DES_SN876854 target 0
DES_SN426326 target 4
DES_SN440187 target 44
DES_SN403180 target 24
DES_SN101761 target 0
DES_SN415565 target 20
DES_SN036358 target 26
DES_SN391315 target 29
DES_SN705246 target 21
DES_SN570143 target 0
DES_SN794345 target 27
DES_SN414290 target 8
DES_SN752752 target 3
DES_SN089466 target 32
DES_SN805519 target 0
DES_SN108605 target 27
DES_SN152334 target 0
DES_SN123217 target 30
DES_SN289330 target 0
DES_SN703475 target 0
DES_SN373688 target 44
DES_SN211867 target 25
DES_SN074662 target 23
DES_SN813635 target 40
DES_SN539110 target 38
DES_SN671274 target 27
DES_SN225148 target 25
DES_SN740498 target 32
DES_SN170209 target 8
DES_SN488371 target 0
DES_SN192228 target 34
DES_SN549793 target 34
DES_SN494794 target 37
DES_SN037315 target 0
DES_SN055915 target 0
DES_SN046119 target 31
DES_SN689988 target 43
DES_SN434937 target 0
DES_SN405161 target 42
DES_SN628007 target 33
DES_SN845086 target 0
DES_SN608162 target 2
DES_SN218075 target 42
DES_SN676275 target 0
DES_SN229151 target 33
DES_SN807215 target 0
DES_SN471643 target 32
DES_SN547608 target 27
DES_SN372900 target 20
DES_SN842562 target 30
DES_SN504895 target 32
DES_SN487073 target 29
DES_SN342773 target 0
DES_SN089951 target 21
DES_SN832727 target 30
DES_SN427703 target 0
DES_SN660261 target 22
DES_SN501247 target 0
DES_SN180014 target 0
DES_SN214055 target 42
DES_SN279484 target 0
DES_SN531645 target 10
DES_SN862000 target 24
DES_SN336434 target 0
DES_SN640132 target 0
DES_SN494869 target 24
DES_SN445410 target 42
DES_SN862595 target 42
DES_SN548526 target 35
DES_SN881229 target 0
DES_SN773179 target 42
DES_SN391527 target 2
DES_SN015988 target 45
DES_SN663996 target 0
DES_SN154814 target 19
DES_SN002457 target 22
DES_SN843722 target 31
DES_SN082563 target 2
DES_SN526766 target 31
DES_SN398496 target 29
DES_SN002180 target 21
DES_SN373962 target 0
DES_SN274344 target 0
DES_SN808113 target 36
DES_SN149005 target 0
DES_SN455095 target 23
DES_SN898548 target 19
DES_SN050948 target 21
DES_SN740274 target 8
DES_SN278514 target 30
DES_SN517928 target 0
DES_SN791584 target 42
DES_SN589091 target 26
DES_SN555048 target 8
DES_SN676712 target 0
DES_SN291699 target 36
DES_SN322226 target 32
DES_SN636519 target 2
DES_SN609237 target 30
DES_SN100878 target 0
DES_SN110064 target 17
DES_SN553398 target 43
DES_SN546926 target 30
DES_SN339756 target 24
DES_SN577410 target 30
DES_SN254685 target 6
DES_SN535619 target 39
DES_SN820975 target 0
DES_SN411736 target 2
DES_SN594556 target 38
DES_SN234681 target 0
DES_SN012230 target 0
DES_SN827168 target 29
DES_SN845311 target 2
DES_SN279027 target 32
DES_SN558229 target 44
DES_SN291248 target 0
DES_SN518224 target 30
DES_SN396938 target 32
DES_SN426292 target 42
DES_SN482252 target 42
DES_SN212495 target 21
DES_SN380140 target 0
DES_SN072539 target 0
DES_SN746050 target 30
DES_SN309131 target 0
DES_SN620446 target 34
DES_SN603884 target 29
DES_SN634223 target 20
DES_SN751245 target 44
DES_SN116167 target 0
DES_SN716387 target 32
DES_SN756592 target 29
DES_SN022606 target 30
DES_SN157684 target 44
DES_SN167384 target 42
DES_SN424019 target 30
DES_SN709321 target 7
DES_SN466817 target 22
DES_SN023600 target 8
DES_SN885352 target 0
DES_SN146693 target 0
DES_SN646888 target 35
DES_SN673102 target 42
DES_SN088996 target 0
DES_SN679704 target 30
DES_SN457483 target 43
DES_SN876324 target 31
DES_SN319525 target 0
DES_SN156600 target 42
DES_SN123586 target 24
DES_SN594939 target 4
DES_SN679457 target 16
DES_SN440629 target 42
DES_SN020539 target 30
DES_SN618202 target 0
DES_SN191741 target 43
DES_SN813781 target 23
DES_SN560591 target 38
DES_SN119874 target 31
DES_SN157268 target 0
DES_SN131936 target 24
DES_SN183929 target 44
DES_SN091883 target 30
DES_SN787248 target 27
DES_SN352525 target 8
DES_SN518364 target 0
DES_SN494250 target 0
DES_SN712656 target 21
DES_SN032550 target 17
DES_SN866123 target 42
DES_SN311844 target 17
DES_SN029373 target 19
DES_SN031282 target 24
DES_SN070646 target 30
DES_SN568335 target 32
DES_SN520721 target 27
DES_SN584058 target 27
DES_SN743913 target 43
DES_SN443057 target 42
DES_SN375729 target 0
DES_SN043524 target 44
DES_SN722777 target 30
DES_SN034031 target 25
DES_SN333826 target 29
DES_SN781351 target 0
DES_SN423197 target 0
DES_SN711457 target 32
DES_SN071070 target 11
DES_SN569749 target 19
DES_SN576502 target 27
DES_SN642122 target 30
DES_SN311022 target 42
DES_SN544384 target 21
DES_SN580578 target 30
DES_SN198741 target 30
DES_SN551491 target 5
DES_SN851604 target 0
DES_SN471661 target 41
DES_SN089269 target 42
DES_SN546089 target 0
DES_SN205091 target 0
DES_SN868880 target 33
DES_SN322433 target 0
DES_SN321607 target 20
DES_SN366137 target 27
DES_SN511804 target 0
DES_SN863497 target 36
DES_SN074433 target 7
DES_SN763454 target 44
DES_SN230159 target 36
DES_SN088156 target 26
DES_SN551018 target 21
DES_SN253149 target 0
DES_SN114623 target 0
DES_SN404663 target 42
DES_SN073767 target 15
DES_SN476645 target 17
DES_SN358506 target 29
DES_SN591898 target 16
DES_SN160226 target 1
DES_SN765932 target 0
DES_SN089357 target 32
DES_SN710389 target 32
DES_SN181955 target 1
DES_SN579916 target 23
DES_SN696561 target 34
DES_SN792763 target 24
DES_SN260497 target 30
DES_SN110438 target 30
DES_SN206829 target 0
DES_SN751550 target 8
DES_SN009630 target 26
DES_SN744664 target 0
DES_SN821353 target 0
DES_SN522534 target 42
DES_SN801500 target 0
DES_SN168050 target 21
DES_SN524060 target 0
DES_SN318617 target 0
DES_SN458791 target 1
DES_SN874079 target 27
DES_SN129154 target 24
DES_SN795449 target 44
DES_SN846154 target 32
DES_SN361591 target 30
DES_SN455653 target 44
DES_SN524459 target 32
DES_SN066943 target 24
DES_SN776794 target 34
DES_SN106864 target 4
DES_SN752133 target 38
DES_SN125446 target 31
DES_SN311383 target 27
DES_SN478075 target 38
DES_SN599528 target 29
DES_SN284176 target 17
DES_SN081317 target 24
DES_SN359152 target 17
DES_SN498695 target 25
DES_SN329090 target 0
DES_SN680857 target 20
DES_SN389740 target 17
DES_SN689066 target 2
DES_SN394354 target 24
DES_SN560660 target 8
DES_SN370641 target 30
DES_SN114499 target 0
DES_SN271351 target 0
DES_SN359068 target 16
DES_SN174604 target 42
DES_SN449064 target 30
DES_SN229627 target 8
DES_SN521255 target 27
DES_SN032570 target 2
DES_SN218266 target 34
DES_SN573268 target 42
DES_SN210664 target 0
DES_SN868350 target 8
DES_SN435015 target 35
DES_SN862337 target 20
DES_SN672327 target 30
DES_SN517391 target 13
DES_SN492776 target 8
DES_SN064335 target 0
DES_SN883032 target 42
DES_SN597994 target 30
DES_SN851328 target 21
DES_SN806121 target 32
DES_SN179777 target 31
DES_SN840290 target 0
DES_SN435496 target 34
DES_SN253768 target 30
DES_SN655541 target 32
DES_SN384692 target 18
DES_SN551505 target 7
DES_SN477318 target 37
DES_SN132927 target 8
DES_SN037117 target 0
DES_SN736566 target 44
DES_SN065359 target 0
DES_SN044703 target 41
DES_SN299858 target 0
DES_SN000019 target 30
DES_SN165225 target 27
DES_SN181012 target 2
DES_SN413336 target 0
DES_SN358840 target 27
DES_SN528057 target 27
DES_SN360036 target 30
DES_SN689479 target 24
DES_SN535059 target 27
DES_SN818030 target 21
DES_SN828874 target 37
DES_SN830513 target 30
DES_SN719833 target 30
DES_SN760046 target 26
DES_SN651822 target 30
DES_SN498144 target 4
DES_SN293606 target 30
DES_SN366407 target 0
DES_SN844836 target 4
DES_SN400304 target 17
DES_SN074156 target 45
DES_SN735546 target 0
DES_SN633180 target 2
DES_SN595468 target 34
DES_SN428249 target 0
DES_SN358291 target 0
DES_SN599704 target 17
DES_SN432325 target 42
DES_SN438186 target 0
DES_SN194751 target 29
DES_SN127942 target 0
DES_SN733730 target 17
DES_SN435171 target 0
DES_SN263162 target 24
DES_SN773517 target 10
DES_SN739908 target 30
DES_SN514264 target 44
DES_SN182506 target 24
DES_SN759920 target 27
DES_SN849746 target 0
DES_SN031209 target 8
DES_SN869346 target 1
DES_SN012132 target 0
DES_SN609939 target 43
DES_SN899777 target 30
DES_SN402103 target 30
DES_SN881832 target 27
DES_SN503962 target 8
DES_SN544372 target 30
DES_SN375400 target 30
DES_SN763651 target 36
DES_SN622013 target 30
DES_SN724272 target 26
DES_SN873890 target 24
DES_SN023537 target 27
DES_SN369297 target 24
DES_SN629377 target 44
DES_SN763602 target 27
DES_SN498183 target 20
DES_SN354169 target 42
DES_SN879083 target 13
DES_SN159628 target 10
DES_SN129789 target 7
DES_SN844930 target 7
DES_SN749103 target 0
DES_SN159785 target 42
DES_SN050950 target 0
DES_SN260738 target 23
DES_SN301342 target 0
DES_SN275324 target 2
DES_SN435765 target 26
DES_SN170715 target 19
DES_SN003801 target 2
DES_SN376938 target 0
DES_SN772382 target 17
DES_SN072919 target 20
DES_SN705271 target 23
DES_SN519616 target 31
DES_SN195849 target 18
DES_SN682296 target 32
DES_SN202566 target 0
DES_SN750894 target 20
DES_SN490578 target 20
DES_SN040364 target 21
DES_SN752820 target 10
DES_SN322189 target 38
DES_SN047879 target 0
DES_SN230902 target 42
DES_SN680418 target 0
DES_SN857311 target 8
DES_SN062079 target 30
DES_SN106571 target 23
DES_SN178819 target 3
DES_SN109406 target 32
DES_SN513365 target 30
DES_SN138381 target 45
DES_SN823062 target 32
DES_SN054325 target 20
DES_SN065294 target 0
DES_SN883708 target 2
DES_SN049586 target 30
DES_SN724160 target 40
DES_SN172907 target 23
DES_SN634028 target 30
DES_SN312186 target 0
DES_SN750726 target 27
DES_SN143338 target 41
DES_SN357009 target 0
DES_SN498767 target 21
DES_SN850752 target 16
DES_SN719400 target 0
DES_SN683986 target 0
DES_SN809010 target 4
DES_SN608911 target 21
DES_SN786825 target 30
DES_SN432611 target 0
DES_SN081920 target 30
DES_SN699427 target 34
DES_SN142758 target 0
DES_SN375772 target 2
DES_SN683203 target 0
DES_SN011818 target 2
DES_SN112254 target 0
DES_SN804361 target 2
DES_SN654296 target 12
DES_SN849768 target 10
DES_SN479390 target 34
DES_SN608310 target 21
DES_SN365400 target 27
DES_SN429777 target 21
DES_SN231602 target 30
DES_SN107492 target 4
DES_SN627192 target 43
DES_SN826070 target 40
DES_SN787946 target 0
DES_SN012991 target 7
DES_SN551533 target 24
DES_SN187910 target 30
DES_SN433828 target 24
DES_SN161767 target 4
DES_SN640370 target 30
DES_SN579902 target 35
DES_SN490944 target 0
DES_SN170248 target 30
DES_SN066647 target 0
DES_SN895849 target 8
DES_SN484158 target 0
DES_SN826205 target 41
DES_SN104403 target 0
DES_SN347362 target 24
DES_SN633157 target 19
DES_SN307522 target 22
DES_SN644239 target 28
DES_SN621054 target 38
DES_SN665808 target 44
DES_SN391663 target 42
DES_SN596102 target 17
DES_SN590953 target 0
DES_SN476191 target 0
DES_SN084811 target 42
DES_SN322239 target 37
DES_SN238310 target 34
DES_SN107059 target 8
DES_SN412866 target 38
DES_SN066874 target 18
DES_SN126015 target 27
DES_SN552585 target 16
DES_SN099055 target 17
DES_SN119654 target 35
DES_SN853761 target 0
DES_SN409847 target 10
DES_SN553125 target 43
DES_SN110626 target 0
DES_SN431168 target 32
DES_SN697718 target 25
DES_SN164217 target 0
DES_SN661171 target 0
DES_SN849260 target 39
DES_SN244257 target 21
DES_SN139232 target 15
DES_SN042114 target 32
DES_SN616223 target 12
DES_SN744379 target 21
DES_SN009102 target 27
DES_SN447710 target 0
DES_SN155867 target 27
DES_SN605619 target 0
DES_SN709593 target 42
DES_SN678746 target 43
DES_SN631504 target 30
DES_SN085905 target 28
DES_SN092183 target 0
DES_SN222260 target 33
DES_SN845646 target 42
DES_SN614141 target 24
DES_SN842986 target 0
DES_SN640936 target 4
DES_SN205811 target 21
DES_SN422106 target 30
DES_SN156294 target 20
DES_SN791478 target 31
DES_SN589053 target 44
DES_SN682568 target 26
DES_SN208068 target 42
DES_SN651390 target 0
DES_SN268525 target 29
DES_SN563843 target 19
DES_SN637382 target 29
DES_SN167133 target 32
DES_SN809441 target 32
DES_SN297079 target 23
DES_SN485513 target 30
DES_SN255773 target 27
DES_SN818461 target 43
DES_SN357565 target 17
DES_SN349395 target 0
DES_SN102175 target 30
DES_SN474445 target 27
DES_SN223184 target 17
DES_SN119280 target 32
DES_SN105401 target 33
DES_SN314009 target 43
DES_SN738645 target 27
DES_SN772462 target 27
DES_SN133895 target 0
DES_SN149320 target 0
DES_SN780268 target 16
DES_SN631989 target 8
DES_SN606584 target 8
DES_SN513115 target 4
DES_SN284686 target 42
DES_SN218113 target 0
DES_SN830430 target 20
DES_SN775763 target 2
DES_SN783028 target 44
DES_SN760223 target 21
DES_SN475384 target 44
DES_SN653825 target 42
DES_SN196833 target 0
DES_SN382478 target 30
DES_SN655106 target 0
DES_SN162793 target 30
DES_SN073094 target 30
DES_SN184210 target 15
DES_SN066179 target 43
DES_SN459646 target 0
DES_SN332664 target 8
DES_SN077254 target 2
DES_SN818396 target 44
DES_SN246466 target 21
DES_SN010194 target 0
DES_SN209037 target 26
DES_SN473067 target 4
DES_SN817243 target 33
DES_SN819765 target 21
DES_SN634918 target 0
DES_SN527889 target 26
DES_SN483338 target 17
DES_SN126171 target 23
DES_SN347767 target 24
DES_SN699107 target 2
DES_SN192342 target 26
DES_SN648810 target 8
DES_SN470861 target 0
DES_SN806849 target 21
DES_SN262244 target 13
DES_SN022290 target 0
DES_SN680265 target 4
DES_SN120078 target 0
DES_SN276532 target 25
DES_SN789115 target 0
DES_SN584763 target 27
DES_SN176552 target 0
DES_SN780754 target 2
DES_SN115600 target 4
DES_SN283198 target 38
DES_SN535865 target 29
DES_SN084891 target 36
DES_SN397778 target 24
DES_SN189336 target 7
DES_SN861568 target 0
DES_SN706463 target 0
DES_SN420027 target 31
DES_SN068190 target 23
DES_SN788387 target 0
DES_SN011864 target 24
DES_SN457931 target 26
DES_SN502505 target 0
DES_SN020213 target 32
DES_SN871340 target 3
DES_SN253251 target 10
DES_SN454634 target 1
DES_SN238043 target 44
DES_SN720994 target 17
DES_SN734118 target 8
DES_SN764852 target 30
DES_SN609971 target 30
DES_SN611825 target 40
DES_SN148364 target 17
DES_SN507372 target 36
DES_SN512816 target 0
DES_SN493783 target 0
DES_SN263289 target 26
DES_SN811877 target 20
DES_SN172448 target 30
DES_SN828037 target 12
DES_SN741222 target 0
DES_SN120717 target 24
DES_SN389586 target 30
DES_SN551876 target 0
DES_SN720633 target 0
DES_SN519421 target 27
DES_SN187294 target 0
DES_SN701853 target 1
DES_SN613557 target 20
DES_SN043852 target 30
DES_SN029663 target 27
DES_SN162125 target 21
DES_SN209960 target 0
DES_SN360963 target 30
DES_SN254196 target 29
DES_SN546287 target 0
DES_SN544258 target 21
DES_SN433426 target 27
DES_SN862905 target 30
DES_SN242682 target 0
DES_SN083521 target 25
DES_SN366466 target 2
DES_SN241691 target 43
DES_SN651681 target 0
DES_SN502517 target 20
DES_SN791093 target 42
DES_SN555659 target 0
DES_SN561585 target 43
DES_SN723124 target 0
DES_SN270545 target 15
DES_SN594198 target 30
DES_SN374233 target 0
DES_SN880394 target 40
DES_SN398306 target 8
DES_SN093264 target 23
DES_SN001152 target 21
DES_SN371021 target 38
DES_SN576694 target 30
DES_SN159406 target 0
DES_SN538351 target 42
DES_SN480524 target 17
DES_SN406082 target 17
DES_SN131373 target 0
DES_SN210795 target 0
DES_SN865162 target 27
DES_SN819759 target 38
DES_SN485253 target 35
DES_SN526422 target 26
DES_SN600984 target 4
DES_SN800878 target 0
DES_SN637401 target 21
DES_SN446918 target 34
DES_SN348904 target 42
DES_SN848997 target 0
DES_SN885950 target 30
DES_SN129209 target 0
DES_SN415916 target 43
DES_SN456514 target 4
DES_SN515876 target 0
DES_SN785163 target 24
DES_SN621662 target 7
DES_SN395233 target 0
DES_SN874449 target 0
DES_SN850563 target 31
DES_SN140343 target 8
DES_SN668073 target 19
DES_SN438167 target 29
DES_SN365172 target 27
DES_SN190623 target 0
DES_SN454528 target 17
DES_SN813679 target 4
DES_SN253153 target 27
DES_SN270104 target 24
DES_SN785936 target 30
DES_SN817242 target 0
DES_SN875689 target 2
DES_SN279434 target 32
DES_SN275326 target 8
DES_SN060388 target 0
DES_SN176082 target 17
DES_SN315095 target 18
DES_SN282985 target 32
DES_SN718213 target 1
DES_SN731329 target 44
DES_SN750895 target 26
DES_SN458012 target 30
DES_SN744573 target 21
DES_SN684951 target 4
DES_SN765410 target 15
DES_SN817842 target 2
DES_SN086892 target 42
DES_SN032432 target 42
DES_SN408651 target 19
DES_SN599758 target 17
DES_SN180708 target 0
DES_SN129378 target 21
DES_SN056036 target 0
DES_SN635493 target 19
DES_SN039436 target 42
DES_SN413967 target 17
DES_SN097101 target 32
DES_SN236176 target 27
DES_SN811428 target 2
DES_SN261985 target 23
DES_SN149298 target 4
DES_SN140774 target 43
DES_SN607274 target 30
DES_SN797878 target 4
DES_SN738594 target 8
DES_SN528649 target 0
DES_SN701407 target 8
DES_SN506149 target 32
DES_SN173576 target 36
DES_SN022400 target 0
DES_SN333659 target 0
DES_SN210098 target 16
DES_SN802537 target 0
DES_SN874016 target 44
DES_SN357527 target 27
DES_SN284112 target 0
DES_SN761818 target 27
DES_SN587565 target 0
DES_SN443914 target 26
DES_SN139524 target 24
DES_SN272247 target 21
DES_SN356889 target 20
DES_SN177758 target 0
DES_SN247889 target 0
DES_SN578171 target 42
DES_SN434549 target 0
DES_SN162042 target 35
DES_SN650967 target 24
DES_SN253126 target 2
DES_SN330424 target 36
DES_SN549925 target 0
DES_SN691977 target 32
DES_SN379481 target 10
DES_SN466483 target 4
DES_SN721006 target 18
DES_SN077000 target 33
DES_SN727454 target 38
DES_SN628767 target 32
DES_SN720452 target 0
DES_SN380369 target 0
DES_SN861562 target 29
DES_SN287675 target 0
DES_SN391477 target 0
DES_SN583623 target 8
DES_SN234728 target 40
DES_SN339127 target 29
DES_SN591156 target 18
DES_SN827963 target 29
DES_SN571063 target 16
DES_SN390647 target 33
DES_SN124038 target 18
DES_SN584363 target 36
DES_SN848840 target 45
DES_SN280648 target 24
DES_SN898237 target 0
DES_SN608351 target 15
DES_SN015776 target 30
DES_SN843881 target 8
DES_SN146115 target 0
DES_SN031321 target 0
DES_SN198982 target 44
DES_SN716036 target 0
DES_SN837272 target 36
DES_SN230099 target 0
DES_SN345202 target 36
DES_SN061702 target 32
DES_SN187505 target 44
DES_SN448125 target 30
DES_SN115091 target 17
DES_SN474704 target 0
DES_SN387647 target 42
DES_SN102363 target 36
DES_SN694629 target 27
DES_SN148503 target 30
DES_SN689126 target 2
DES_SN600708 target 36
DES_SN807131 target 8
DES_SN861923 target 17
DES_SN120455 target 32
DES_SN253951 target 24
DES_SN580711 target 30
DES_SN617576 target 30
DES_SN321179 target 15
DES_SN768092 target 0
DES_SN883367 target 32
DES_SN648389 target 33
DES_SN026216 target 24
DES_SN072369 target 42
DES_SN058617 target 36
DES_SN884432 target 0
DES_SN460387 target 34
DES_SN856552 target 43
DES_SN443682 target 2
DES_SN724691 target 8
DES_SN182254 target 0
DES_SN196428 target 27
DES_SN585467 target 0
DES_SN486812 target 30
DES_SN621412 target 30
DES_SN389032 target 0
DES_SN650692 target 8
DES_SN407911 target 20
DES_SN406556 target 36
DES_SN613185 target 44
DES_SN823980 target 25
DES_SN138288 target 20
DES_SN043679 target 33
DES_SN721959 target 45
DES_SN268631 target 0
DES_SN254809 target 31
DES_SN586478 target 38
DES_SN516732 target 27
DES_SN274127 target 20
DES_SN159881 target 0
DES_SN420069 target 21
DES_SN855214 target 27
DES_SN713550 target 20
DES_SN439419 target 19
DES_SN701196 target 3
DES_SN233766 target 0
DES_SN593809 target 15
DES_SN661497 target 15
DES_SN762136 target 0
DES_SN880798 target 1
DES_SN001160 target 2
DES_SN208296 target 0
DES_SN063607 target 2
DES_SN723539 target 23
DES_SN868399 target 29
DES_SN190462 target 22
DES_SN554392 target 8
DES_SN291463 target 42
DES_SN030550 target 42
DES_SN494959 target 30
DES_SN698345 target 27
DES_SN239675 target 15
DES_SN891997 target 0
DES_SN499067 target 0
DES_SN808664 target 0
DES_SN435967 target 30
DES_SN029212 target 0
DES_SN116828 target 2
DES_SN839656 target 30
DES_SN314263 target 24
DES_SN711449 target 1
DES_SN798119 target 30
DES_SN469797 target 44
DES_SN565219 target 30
DES_SN854909 target 0
DES_SN824081 target 0
DES_SN005408 target 0
DES_SN432077 target 0
DES_SN407775 target 2
DES_SN195860 target 2
DES_SN487393 target 0
DES_SN696453 target 21
DES_SN727200 target 21
DES_SN842321 target 27
DES_SN834505 target 38
DES_SN656418 target 30
DES_SN621920 target 42
DES_SN081406 target 27
DES_SN354007 target 44
DES_SN320589 target 20
DES_SN635974 target 0
DES_SN130406 target 0
DES_SN477406 target 42
DES_SN824610 target 0
DES_SN641128 target 43
DES_SN197137 target 10
DES_SN400252 target 21
DES_SN407414 target 0
DES_SN067964 target 11
DES_SN491954 target 24
DES_SN297885 target 21
DES_SN815718 target 32
DES_SN505929 target 26
DES_SN379472 target 8
DES_SN432770 target 19
DES_SN004042 target 32
DES_SN134229 target 30
DES_SN428317 target 27
DES_SN217021 target 0
DES_SN889104 target 2
DES_SN101802 target 42
DES_SN615801 target 2
DES_SN771727 target 30
DES_SN604066 target 21
DES_SN878603 target 0
DES_SN317530 target 15
DES_SN298410 target 30
DES_SN295348 target 0
DES_SN382960 target 42
DES_SN371102 target 19
DES_SN515753 target 0
DES_SN412701 target 32
DES_SN790821 target 0
DES_SN803984 target 24
DES_SN697337 target 30
DES_SN874989 target 0
DES_SN656593 target 0
DES_SN686570 target 20
DES_SN430181 target 0
DES_SN179814 target 21
DES_SN088929 target 30
DES_SN747622 target 0
DES_SN459990 target 8
DES_SN466597 target 15
DES_SN156525 target 36
DES_SN079691 target 4
DES_SN857542 target 4
DES_SN543058 target 0
DES_SN326486 target 30
DES_SN820833 target 43
DES_SN677465 target 4
DES_SN759569 target 0
DES_SN670303 target 43
DES_SN370534 target 0
DES_SN178332 target 43
DES_SN109575 target 42
DES_SN104458 target 2
DES_SN383775 target 35
DES_SN215708 target 8
DES_SN499429 target 43
DES_SN339932 target 10
DES_SN710175 target 30
DES_SN616402 target 32
DES_SN659420 target 21
DES_SN170337 target 26
DES_SN887239 target 30
DES_SN253303 target 2
DES_SN808995 target 7
DES_SN204107 target 34
DES_SN659138 target 30
DES_SN291331 target 8
DES_SN339760 target 27
DES_SN717161 target 24
DES_SN505979 target 5
DES_SN112898 target 31
DES_SN119882 target 0
DES_SN266260 target 29
DES_SN581055 target 0
DES_SN629798 target 0
DES_SN358954 target 33
DES_SN239638 target 42
DES_SN340930 target 0
DES_SN337093 target 30
DES_SN066191 target 44
DES_SN194267 target 15
DES_SN021342 target 0
DES_SN305820 target 31
DES_SN570666 target 36
DES_SN289575 target 0
DES_SN396112 target 30
DES_SN627315 target 21
DES_SN839036 target 27
DES_SN823624 target 42
DES_SN042023 target 31
DES_SN772059 target 20
DES_SN069138 target 4
DES_SN134501 target 25
DES_SN819595 target 39
DES_SN204900 target 22
DES_SN345694 target 17
DES_SN084502 target 30
DES_SN793564 target 17
DES_SN347388 target 17
DES_SN343942 target 24
DES_SN751672 target 0
DES_SN854296 target 0
DES_SN679245 target 30
DES_SN686198 target 36
DES_SN231841 target 21
DES_SN585107 target 31
DES_SN272523 target 0
DES_SN255467 target 0
DES_SN830511 target 8
DES_SN083236 target 23
DES_SN106883 target 31
DES_SN732252 target 8
DES_SN818955 target 29
DES_SN552779 target 17
DES_SN239667 target 30
DES_SN076886 target 0
DES_SN320964 target 43
DES_SN709764 target 36
DES_SN122914 target 27
DES_SN378444 target 30
DES_SN305691 target 27
DES_SN520429 target 36
DES_SN877344 target 32
DES_SN712028 target 23
DES_SN319509 target 0
DES_SN811132 target 30
DES_SN750733 target 45
DES_SN491993 target 26
DES_SN012589 target 40
DES_SN720166 target 0
DES_SN789485 target 8
DES_SN498091 target 21
DES_SN055196 target 33
DES_SN122483 target 4
DES_SN700907 target 24
DES_SN417403 target 43
DES_SN833849 target 43
DES_SN197096 target 2
DES_SN132163 target 30
DES_SN741241 target 29
DES_SN427167 target 36
DES_SN138790 target 20
DES_SN693120 target 0
DES_SN357126 target 40
DES_SN583658 target 30
DES_SN385725 target 21
DES_SN022675 target 38
DES_SN662655 target 42
DES_SN779983 target 16
DES_SN275895 target 32
DES_SN732425 target 0
DES_SN078925 target 17
DES_SN177745 target 2
DES_SN859441 target 37
DES_SN702237 target 27
DES_SN601666 target 44
DES_SN566535 target 0
DES_SN064666 target 0
DES_SN177086 target 0
DES_SN421474 target 27
DES_SN829832 target 22
DES_SN693072 target 22
DES_SN269756 target 32
DES_SN771908 target 0
DES_SN155035 target 44
DES_SN102418 target 37
DES_SN040600 target 2
DES_SN651368 target 0
DES_SN212995 target 2
DES_SN743903 target 8
DES_SN619274 target 0
DES_SN075457 target 32
DES_SN814040 target 43
DES_SN006056 target 29
DES_SN125336 target 25
DES_SN395606 target 29
DES_SN701616 target 0
DES_SN275368 target 32
DES_SN581508 target 17
DES_SN296151 target 21
DES_SN410869 target 31
DES_SN408437 target 27
DES_SN105453 target 0
DES_SN454813 target 30
DES_SN709813 target 27
DES_SN438122 target 0
DES_SN516165 target 45
DES_SN891025 target 0
DES_SN497449 target 0
DES_SN399547 target 15
DES_SN711203 target 0
DES_SN223956 target 42
DES_SN369597 target 20
DES_SN428834 target 0
DES_SN397261 target 4
DES_SN814582 target 34
DES_SN303081 target 27
DES_SN211167 target 0
DES_SN169116 target 42
DES_SN370853 target 30
DES_SN193426 target 30
DES_SN404137 target 30
DES_SN033371 target 0
DES_SN085082 target 34
DES_SN811041 target 32
DES_SN548861 target 36
DES_SN379858 target 27
DES_SN361871 target 0
DES_SN472559 target 34
DES_SN827441 target 24
DES_SN751577 target 26
DES_SN615826 target 8
DES_SN032201 target 13
DES_SN212827 target 4
DES_SN049290 target 24
DES_SN373233 target 42
DES_SN203225 target 17
DES_SN817239 target 4
DES_SN132043 target 32
DES_SN370459 target 27
DES_SN729220 target 30
DES_SN318074 target 31
DES_SN477016 target 17
DES_SN653112 target 30
DES_SN534663 target 0
DES_SN083734 target 0
DES_SN443385 target 27
DES_SN078982 target 8
DES_SN857678 target 0
DES_SN720824 target 30
DES_SN185754 target 30
DES_SN863440 target 26
DES_SN490078 target 31
DES_SN788446 target 17
DES_SN428997 target 0
DES_SN539002 target 42
DES_SN708467 target 31
DES_SN495302 target 2
DES_SN626332 target 42
DES_SN296924 target 27
DES_SN223936 target 0
DES_SN136314 target 42
DES_SN063977 target 8
DES_SN444556 target 0
DES_SN195046 target 33
DES_SN014428 target 0
DES_SN132872 target 29
DES_SN316289 target 0
DES_SN809969 target 20
DES_SN296150 target 42
DES_SN856014 target 4
DES_SN668078 target 27
DES_SN178735 target 0
DES_SN870427 target 1
DES_SN490823 target 36
DES_SN640339 target 17
DES_SN510353 target 31
DES_SN532867 target 42
DES_SN756621 target 0
DES_SN274502 target 0
DES_SN402661 target 4
